bill_id	bill_type	congress	introduced_at	bill_number	sponsor_SGID
hr4109-115	hr	115	2017-10-24	4109	1638
hr750-115	hr	115	2017-01-30	750	1048
hr2824-115	hr	115	2017-06-08	2824	1587
hr3210-115	hr	115	2017-07-12	3210	1945
hr3072-115	hr	115	2017-06-27	3072	1422
hr1524-115	hr	115	2017-03-13	1524	891
hr2149-115	hr	115	2017-04-26	2149	608
hr600-115	hr	115	2017-01-23	600	1002
hr4452-115	hr	115	2017-11-17	4452	1828
hr4353-115	hr	115	2017-11-09	4353	693
hr3259-115	hr	115	2017-07-14	3259	1615
hr3460-115	hr	115	2017-07-27	3460	1512
hr5683-115	hr	115	2018-05-07	5683	1877
hr3999-115	hr	115	2017-10-10	3999	1899
hr2036-115	hr	115	2017-04-06	2036	1856
hr3118-115	hr	115	2017-06-29	3118	1760
hr3386-115	hr	115	2017-07-25	3386	608
hr431-115	hr	115	2017-01-11	431	2000
hr6860-115	hr	115	2018-09-20	6860	1993
hr2459-115	hr	115	2017-05-16	2459	640
hr7209-115	hr	115	2018-11-30	7209	1962
hr392-115	hr	115	2017-01-10	392	1671
hr160-115	hr	115	2017-01-03	160	515
hr4656-115	hr	115	2017-12-14	4656	1774
hr4365-115	hr	115	2017-11-09	4365	1993
hr4577-115	hr	115	2017-12-06	4577	1455
hr5603-115	hr	115	2018-04-24	5603	1551
hr6901-115	hr	115	2018-09-26	6901	1934
hr306-115	hr	115	2017-01-05	306	358
hr2494-115	hr	115	2017-05-17	2494	1908
hr3882-115	hr	115	2017-09-28	3882	1328
hr6648-115	hr	115	2018-07-31	6648	1799
hr2889-115	hr	115	2017-06-13	2889	1606
hr5902-115	hr	115	2018-05-21	5902	1977
hr4346-115	hr	115	2017-11-09	4346	1613
hr6885-115	hr	115	2018-09-25	6885	1459
hr2597-115	hr	115	2017-05-23	2597	1584
hr5043-115	hr	115	2018-02-15	5043	1605
hr3585-115	hr	115	2017-07-28	3585	1770
hr5339-115	hr	115	2018-03-20	5339	1579
hr5620-115	hr	115	2018-04-25	5620	1973
hr4711-115	hr	115	2017-12-21	4711	1821
hr4281-115	hr	115	2017-11-07	4281	1943
hr3795-115	hr	115	2017-09-14	3795	1802
hr3044-115	hr	115	2017-06-23	3044	1755
hr6986-115	hr	115	2018-09-28	6986	1775
hr6633-115	hr	115	2018-07-26	6633	1997
hr3458-115	hr	115	2017-07-27	3458	1887
hr2855-115	hr	115	2017-06-08	2855	1951
hr6422-115	hr	115	2018-07-18	6422	1717
hr1171-115	hr	115	2017-02-16	1171	1966
hr1903-115	hr	115	2017-04-05	1903	1043
hr7374-115	hr	115	2018-12-20	7374	1938
hr2492-115	hr	115	2017-05-17	2492	1816
hr7204-115	hr	115	2018-11-30	7204	1680
hr532-115	hr	115	2017-01-13	532	1849
hr1191-115	hr	115	2017-02-16	1191	1078
hr2144-115	hr	115	2017-04-25	2144	1998
hr1021-115	hr	115	2017-02-13	1021	1475
hr1885-115	hr	115	2017-04-04	1885	1797
hr5228-115	hr	115	2018-03-08	5228	891
hr1873-115	hr	115	2017-04-04	1873	1790
hr5377-115	hr	115	2018-03-21	5377	1751
hr3359-115	hr	115	2017-07-24	3359	1543
hr3902-115	hr	115	2017-10-02	3902	1882
hr7386-115	hr	115	2018-12-20	7386	1582
hr6877-115	hr	115	2018-09-25	6877	1892
hr3926-115	hr	115	2017-10-03	3926	1564
hr1114-115	hr	115	2017-02-16	1114	282
hr3020-115	hr	115	2017-06-22	3020	1849
hr77-115	hr	115	2017-01-03	77	1647
hr1548-115	hr	115	2017-03-15	1548	1849
hr2922-115	hr	115	2017-06-15	2922	1905
hr5848-115	hr	115	2018-05-16	5848	1816
hr2586-115	hr	115	2017-05-22	2586	1890
hr3230-115	hr	115	2017-07-13	3230	1714
hr2561-115	hr	115	2017-05-19	2561	1933
hr6941-115	hr	115	2018-09-27	6941	1898
hr6958-115	hr	115	2018-09-27	6958	1980
hr3017-115	hr	115	2017-06-22	3017	1777
hr3611-115	hr	115	2017-07-28	3611	1646
hr1559-115	hr	115	2017-03-16	1559	1048
hr5200-115	hr	115	2018-03-07	5200	1591
hr5813-115	hr	115	2018-05-15	5813	1821
hr1249-115	hr	115	2017-02-28	1249	1913
hr5059-115	hr	115	2018-02-15	5059	1845
hr7010-115	hr	115	2018-10-02	7010	1550
hr1319-115	hr	115	2017-03-02	1319	1545
hr999-115	hr	115	2017-02-09	999	1582
hr3862-115	hr	115	2017-09-28	3862	1512
hr3758-115	hr	115	2017-09-13	3758	1789
hr7145-115	hr	115	2018-11-16	7145	1942
hr683-115	hr	115	2017-01-24	683	871
hr2868-115	hr	115	2017-06-08	2868	2004
hr721-115	hr	115	2017-01-30	721	1637
hr939-115	hr	115	2017-02-07	939	1817
hr719-115	hr	115	2017-01-27	719	1997
hr7015-115	hr	115	2018-10-02	7015	1899
hr6617-115	hr	115	2018-07-26	6617	1541
hr2044-115	hr	115	2017-04-06	2044	1801
hr7325-115	hr	115	2018-12-17	7325	1738
hr699-115	hr	115	2017-01-24	699	1393
hr2803-115	hr	115	2017-06-07	2803	1541
hr2625-115	hr	115	2017-05-24	2625	1322
hr2693-115	hr	115	2017-05-25	2693	1625
hr5528-115	hr	115	2018-04-17	5528	1875
hr1507-115	hr	115	2017-03-10	1507	1849
hr4170-115	hr	115	2017-10-31	4170	1937
hr1880-115	hr	115	2017-04-04	1880	1935
hr3112-115	hr	115	2017-06-29	3112	608
hr4726-115	hr	115	2017-12-21	4726	1435
hr1067-115	hr	115	2017-02-15	1067	1048
hr5959-115	hr	115	2018-05-24	5959	1843
hr2466-115	hr	115	2017-05-16	2466	1835
hr953-115	hr	115	2017-02-07	953	1752
hr6280-115	hr	115	2018-06-28	6280	1620
hr163-115	hr	115	2017-01-03	163	515
hr2856-115	hr	115	2017-06-08	2856	1531
hr3635-115	hr	115	2017-08-01	3635	1637
hr7087-115	hr	115	2018-10-23	7087	1949
hr6008-115	hr	115	2018-06-05	6008	1960
hr3297-115	hr	115	2017-07-19	3297	1940
hr19-115	hr	115	2017-03-30	19	733
hr61-115	hr	115	2017-01-03	61	593
hr3605-115	hr	115	2017-07-28	3605	1957
hr543-115	hr	115	2017-01-13	543	1838
hr6248-115	hr	115	2018-06-27	6248	621
hr1970-115	hr	115	2017-04-06	1970	1875
hr3347-115	hr	115	2017-07-20	3347	891
hr1123-115	hr	115	2017-02-16	1123	1867
hr1253-115	hr	115	2017-02-28	1253	1856
hr1816-115	hr	115	2017-03-30	1816	1264
hr4157-115	hr	115	2017-10-26	4157	1800
hr4547-115	hr	115	2017-12-05	4547	608
hr357-115	hr	115	2017-01-06	357	1817
hr3263-115	hr	115	2017-07-17	3263	1502
hr4808-115	hr	115	2018-01-16	4808	1561
hr3142-115	hr	115	2017-06-29	3142	1777
hr1834-115	hr	115	2017-03-30	1834	1548
hr1401-115	hr	115	2017-03-07	1401	1899
hr7060-115	hr	115	2018-10-12	7060	1532
hr5753-115	hr	115	2018-05-10	5753	1459
hr3822-115	hr	115	2017-09-25	3822	1901
hr4058-115	hr	115	2017-10-12	4058	1958
hr6964-115	hr	115	2018-09-28	6964	1953
hr5747-115	hr	115	2018-05-10	5747	1827
hr6005-115	hr	115	2018-06-05	6005	1569
hr3369-115	hr	115	2017-07-24	3369	1827
hr598-115	hr	115	2017-01-20	598	1449
hr2096-115	hr	115	2017-04-14	2096	872
hr258-115	hr	115	2017-01-04	258	1812
hr5329-115	hr	115	2018-03-19	5329	1819
hr3381-115	hr	115	2017-07-25	3381	1295
hr2556-115	hr	115	2017-05-19	2556	1766
hr3497-115	hr	115	2017-07-27	3497	1548
hr4241-115	hr	115	2017-11-03	4241	1804
hr966-115	hr	115	2017-02-07	966	1442
hr5264-115	hr	115	2018-03-13	5264	1960
hr1115-115	hr	115	2017-02-16	1115	1718
hr5983-115	hr	115	2018-05-25	5983	1724
hr6893-115	hr	115	2018-09-25	6893	1983
hr7003-115	hr	115	2018-09-28	7003	1697
hr7270-115	hr	115	2018-12-12	7270	2000
hr3218-115	hr	115	2017-07-13	3218	1669
hr2413-115	hr	115	2017-05-11	2413	1435
hr2774-115	hr	115	2017-06-06	2774	1954
hr2717-115	hr	115	2017-05-25	2717	1646
hr6435-115	hr	115	2018-07-18	6435	1977
hr3572-115	hr	115	2017-07-28	3572	1758
hr1384-115	hr	115	2017-03-07	1384	1738
hr747-115	hr	115	2017-01-30	747	1646
hr7332-115	hr	115	2018-12-19	7332	593
hr1100-115	hr	115	2017-02-15	1100	2004
hr928-115	hr	115	2017-02-07	928	1540
hr4671-115	hr	115	2017-12-18	4671	1775
hr1792-115	hr	115	2017-03-29	1792	983
hr1215-115	hr	115	2017-02-24	1215	1475
hr3790-115	hr	115	2017-09-14	3790	1983
hr1185-115	hr	115	2017-02-16	1185	1505
hr3736-115	hr	115	2017-09-11	3736	1631
hr2709-115	hr	115	2017-05-25	2709	733
hr6001-115	hr	115	2018-06-05	6001	1544
hr5751-115	hr	115	2018-05-10	5751	1504
hr6762-115	hr	115	2018-09-10	6762	1758
hr4478-115	hr	115	2017-11-29	4478	1461
hr2288-115	hr	115	2017-05-02	2288	1885
hr877-115	hr	115	2017-02-06	877	1780
hr574-115	hr	115	2017-01-13	574	1049
hr369-115	hr	115	2017-01-09	369	1669
hr2353-115	hr	115	2017-05-04	2353	1667
hr2095-115	hr	115	2017-04-14	2095	872
hr4292-115	hr	115	2017-11-07	4292	2004
hr2486-115	hr	115	2017-05-17	2486	1043
hr3965-115	hr	115	2017-10-05	3965	1984
hr4255-115	hr	115	2017-11-06	4255	1324
hr3749-115	hr	115	2017-09-12	3749	1951
hr2834-115	hr	115	2017-06-08	2834	1295
hr6515-115	hr	115	2018-07-25	6515	1544
hr6626-115	hr	115	2018-07-26	6626	1554
hr2948-115	hr	115	2017-06-20	2948	1750
hr659-115	hr	115	2017-01-24	659	1770
hr1571-115	hr	115	2017-03-16	1571	1774
hr2967-115	hr	115	2017-06-20	2967	1505
hr7320-115	hr	115	2018-12-17	7320	1863
hr799-115	hr	115	2017-02-01	799	1932
hr302-115	hr	115	2017-01-05	302	1638
hr4047-115	hr	115	2017-10-12	4047	1817
hr1739-115	hr	115	2017-03-27	1739	1319
hr1063-115	hr	115	2017-02-15	1063	1849
hr4382-115	hr	115	2017-11-14	4382	1977
hr1609-115	hr	115	2017-03-17	1609	1435
hr2569-115	hr	115	2017-05-19	2569	1561
hr6217-115	hr	115	2018-06-25	6217	1700
hr6677-115	hr	115	2018-08-24	6677	1884
hr1837-115	hr	115	2017-03-30	1837	1969
hr1082-115	hr	115	2017-02-15	1082	1638
hr5908-115	hr	115	2018-05-22	5908	1680
hr2020-115	hr	115	2017-04-06	2020	1914
hr1080-115	hr	115	2017-02-15	1080	1584
hr3166-115	hr	115	2017-07-06	3166	1637
hr5199-115	hr	115	2018-03-07	5199	1877
hr4491-115	hr	115	2017-11-30	4491	934
hr2568-115	hr	115	2017-05-19	2568	1777
hr3183-115	hr	115	2017-07-11	3183	1917
hr5864-115	hr	115	2018-05-17	5864	1885
hr2347-115	hr	115	2017-05-03	2347	1995
hr3282-115	hr	115	2017-07-18	3282	1874
hr3326-115	hr	115	2017-07-20	3326	1821
hr2183-115	hr	115	2017-04-27	2183	1564
hr722-115	hr	115	2017-01-30	722	1835
hr4537-115	hr	115	2017-12-04	4537	1775
hr451-115	hr	115	2017-01-11	451	1611
hr3254-115	hr	115	2017-07-14	3254	1833
hr2899-115	hr	115	2017-06-13	2899	1048
hr4814-115	hr	115	2018-01-17	4814	358
hr1261-115	hr	115	2017-02-28	1261	1162
hr1728-115	hr	115	2017-03-27	1728	1387
hr7055-115	hr	115	2018-10-09	7055	1809
hr4302-115	hr	115	2017-11-08	4302	1700
hr4701-115	hr	115	2017-12-20	4701	1751
hr4348-115	hr	115	2017-11-09	4348	1946
hr4050-115	hr	115	2017-10-12	4050	1904
hr2553-115	hr	115	2017-05-19	2553	1821
hr1936-115	hr	115	2017-04-05	1936	1915
hr4180-115	hr	115	2017-10-31	4180	1886
hr3847-115	hr	115	2017-09-27	3847	1791
hr1895-115	hr	115	2017-04-04	1895	1647
hr4096-115	hr	115	2017-10-23	4096	1835
hr4864-115	hr	115	2018-01-19	4864	1763
hr1424-115	hr	115	2017-03-08	1424	1048
hr2881-115	hr	115	2017-06-12	2881	1637
hr1137-115	hr	115	2017-02-16	1137	1811
hr7262-115	hr	115	2018-12-11	7262	1726
hr2069-115	hr	115	2017-04-06	2069	1492
hr6536-115	hr	115	2018-07-25	6536	1988
hr6240-115	hr	115	2018-06-27	6240	1838
hr4647-115	hr	115	2017-12-14	4647	1532
hr5163-115	hr	115	2018-03-05	5163	1860
hr726-115	hr	115	2017-01-30	726	1560
hr4414-115	hr	115	2017-11-15	4414	1980
hr6758-115	hr	115	2018-09-10	6758	187
hr1468-115	hr	115	2017-03-09	1468	1899
hr5500-115	hr	115	2018-04-12	5500	1982
hr4713-115	hr	115	2017-12-21	4713	1717
hr2258-115	hr	115	2017-05-01	2258	1870
hr4201-115	hr	115	2017-11-01	4201	1837
hr7247-115	hr	115	2018-12-11	7247	1284
hr5340-115	hr	115	2018-03-20	5340	1750
hr1601-115	hr	115	2017-03-17	1601	1789
hr4092-115	hr	115	2017-10-23	4092	450
hr934-115	hr	115	2017-02-07	934	1584
hr3516-115	hr	115	2017-07-27	3516	1853
hr3679-115	hr	115	2017-09-05	3679	1688
hr6197-115	hr	115	2018-06-22	6197	1905
hr5783-115	hr	115	2018-05-11	5783	1932
hr5142-115	hr	115	2018-03-01	5142	1732
hr3737-115	hr	115	2017-09-12	3737	1806
hr2923-115	hr	115	2017-06-15	2923	1924
hr6207-115	hr	115	2018-06-25	6207	1078
hr5934-115	hr	115	2018-05-23	5934	1692
hr4720-115	hr	115	2017-12-21	4720	1907
hr1483-115	hr	115	2017-03-09	1483	1387
hr5224-115	hr	115	2018-03-08	5224	1647
hr5665-115	hr	115	2018-04-27	5665	1980
hr106-115	hr	115	2017-01-03	106	1796
hr4011-115	hr	115	2017-10-11	4011	1184
hr2917-115	hr	115	2017-06-15	2917	1752
hr1836-115	hr	115	2017-03-30	1836	854
hr4145-115	hr	115	2017-10-26	4145	1796
hr4377-115	hr	115	2017-11-13	4377	1718
hr2982-115	hr	115	2017-06-21	2982	1926
hr2053-115	hr	115	2017-04-06	2053	1961
hr3229-115	hr	115	2017-07-13	3229	1836
hr5285-115	hr	115	2018-03-14	5285	1959
hr1299-115	hr	115	2017-03-02	1299	1569
hr2157-115	hr	115	2017-04-26	2157	1868
hr4098-115	hr	115	2017-10-23	4098	1987
hr4889-115	hr	115	2018-01-29	4889	1880
hr4564-115	hr	115	2017-12-06	4564	1931
hr2653-115	hr	115	2017-05-25	2653	604
hr7319-115	hr	115	2018-12-17	7319	1757
hr4917-115	hr	115	2018-02-02	4917	1983
hr7070-115	hr	115	2018-10-16	7070	1322
hr2121-115	hr	115	2017-04-25	2121	1845
hr5498-115	hr	115	2018-04-12	5498	914
hr1457-115	hr	115	2017-03-09	1457	1700
hr1711-115	hr	115	2017-03-23	1711	1678
hr5045-115	hr	115	2018-02-15	5045	1878
hr1709-115	hr	115	2017-03-23	1709	1974
hr1072-115	hr	115	2017-02-15	1072	1016
hr2484-115	hr	115	2017-05-17	2484	1763
hr3939-115	hr	115	2017-10-04	3939	1763
hr7105-115	hr	115	2018-10-30	7105	1868
hr1336-115	hr	115	2017-03-02	1336	1831
hr5431-115	hr	115	2018-04-05	5431	1533
hr540-115	hr	115	2017-01-13	540	1758
hr2833-115	hr	115	2017-06-08	2833	1987
hr422-115	hr	115	2017-01-10	422	1624
hr5833-115	hr	115	2018-05-16	5833	1212
hr2193-115	hr	115	2017-04-27	2193	1763
hr2679-115	hr	115	2017-05-25	2679	1897
hr2941-115	hr	115	2017-06-20	2941	1869
hr1311-115	hr	115	2017-03-02	1311	1587
hr3878-115	hr	115	2017-09-28	3878	1654
hr4326-115	hr	115	2017-11-09	4326	1948
hr3151-115	hr	115	2017-06-29	3151	1975
hr4407-115	hr	115	2017-11-15	4407	1718
hr2939-115	hr	115	2017-06-20	2939	1700
hr4486-115	hr	115	2017-11-29	4486	1191
hr2620-115	hr	115	2017-05-24	2620	1504
hr3620-115	hr	115	2017-07-28	3620	1799
hr2832-115	hr	115	2017-06-08	2832	1595
hr3956-115	hr	115	2017-10-04	3956	1751
hr5541-115	hr	115	2018-04-17	5541	1184
hr5397-115	hr	115	2018-03-22	5397	284
hr7052-115	hr	115	2018-10-09	7052	1680
hr5729-115	hr	115	2018-05-09	5729	1939
hr51-115	hr	115	2017-01-03	51	1473
hr3182-115	hr	115	2017-07-11	3182	284
hr6801-115	hr	115	2018-09-13	6801	1802
hr2646-115	hr	115	2017-05-24	2646	989
hr6006-115	hr	115	2018-06-05	6006	1475
hr2807-115	hr	115	2017-06-07	2807	1162
hr5567-115	hr	115	2018-04-18	5567	1654
hr1345-115	hr	115	2017-03-02	1345	1435
hr3901-115	hr	115	2017-10-02	3901	1902
hr1048-115	hr	115	2017-02-14	1048	1475
hr5510-115	hr	115	2018-04-13	5510	1542
hr5801-115	hr	115	2018-05-15	5801	1773
hr4059-115	hr	115	2017-10-12	4059	1548
hr5267-115	hr	115	2018-03-13	5267	1606
hr893-115	hr	115	2017-02-06	893	1835
hr3696-115	hr	115	2017-09-07	3696	1846
hr5720-115	hr	115	2018-05-09	5720	166
hr4829-115	hr	115	2018-01-18	4829	1989
hr1784-115	hr	115	2017-03-29	1784	1791
hr2248-115	hr	115	2017-04-28	2248	891
hr5806-115	hr	115	2018-05-15	5806	1502
hr526-115	hr	115	2017-01-13	526	1939
hr2552-115	hr	115	2017-05-19	2552	1784
hr166-115	hr	115	2017-01-03	166	515
hr6948-115	hr	115	2018-09-27	6948	1830
hr4467-115	hr	115	2017-11-28	4467	1930
hr6114-115	hr	115	2018-06-14	6114	640
hr1997-115	hr	115	2017-04-06	1997	1886
hr6599-115	hr	115	2018-07-26	6599	1945
hr1570-115	hr	115	2017-03-16	1570	515
hr5563-115	hr	115	2018-04-18	5563	1944
hr183-115	hr	115	2017-01-03	183	1843
hr6731-115	hr	115	2018-09-07	6731	2003
hr941-115	hr	115	2017-02-07	941	1544
hr1905-115	hr	115	2017-04-05	1905	258
hr1052-115	hr	115	2017-02-14	1052	1835
hr7279-115	hr	115	2018-12-12	7279	1752
hr1477-115	hr	115	2017-03-09	1477	1550
hr3779-115	hr	115	2017-09-14	3779	1887
hr2454-115	hr	115	2017-05-16	2454	1934
hr5676-115	hr	115	2018-05-03	5676	1957
hr98-115	hr	115	2017-01-03	98	1796
hr2820-115	hr	115	2017-06-07	2820	1991
hr872-115	hr	115	2017-02-06	872	1954
hr3301-115	hr	115	2017-07-19	3301	1408
hr40-115	hr	115	2017-01-03	40	231
hr4219-115	hr	115	2017-11-02	4219	1998
hr707-115	hr	115	2017-01-27	707	1499
hr6143-115	hr	115	2018-06-19	6143	306
hr4665-115	hr	115	2017-12-15	4665	1550
hr733-115	hr	115	2017-01-30	733	1690
hr305-115	hr	115	2017-01-05	305	358
hr7290-115	hr	115	2018-12-13	7290	1675
hr6833-115	hr	115	2018-09-17	6833	1558
hr746-115	hr	115	2017-01-30	746	1328
hr5307-115	hr	115	2018-03-15	5307	1945
hr6034-115	hr	115	2018-06-07	6034	2003
hr6337-115	hr	115	2018-07-11	6337	1915
hr1874-115	hr	115	2017-04-04	1874	1797
hr3232-115	hr	115	2017-07-13	3232	1959
hr459-115	hr	115	2017-01-11	459	1825
hr452-115	hr	115	2017-01-11	452	1647
hr2221-115	hr	115	2017-04-27	2221	1988
hr4916-115	hr	115	2018-02-02	4916	1574
hr548-115	hr	115	2017-01-13	548	1538
hr1379-115	hr	115	2017-03-07	1379	1803
hr2188-115	hr	115	2017-04-27	2188	1543
hr3969-115	hr	115	2017-10-05	3969	1505
hr3980-115	hr	115	2017-10-05	3980	1946
hr1542-115	hr	115	2017-03-15	1542	1749
hr162-115	hr	115	2017-01-03	162	515
hr1978-115	hr	115	2017-04-06	1978	593
hr6424-115	hr	115	2018-07-18	6424	1838
hr1841-115	hr	115	2017-03-30	1841	1626
hr4901-115	hr	115	2018-01-30	4901	347
hr3815-115	hr	115	2017-09-21	3815	1951
hr2566-115	hr	115	2017-05-19	2566	733
hr7384-115	hr	115	2018-12-20	7384	1344
hr5359-115	hr	115	2018-03-21	5359	733
hr3408-115	hr	115	2017-07-26	3408	1651
hr7259-115	hr	115	2018-12-11	7259	1591
hr1094-115	hr	115	2017-02-15	1094	1076
hr942-115	hr	115	2017-02-07	942	1675
hr4778-115	hr	115	2018-01-11	4778	1941
hr6334-115	hr	115	2018-07-11	6334	1797
hr1281-115	hr	115	2017-03-01	1281	418
hr6781-115	hr	115	2018-09-12	6781	1786
hr4397-115	hr	115	2017-11-15	4397	1998
hr3420-115	hr	115	2017-07-26	3420	99
hr4012-115	hr	115	2017-10-11	4012	1987
hr6255-115	hr	115	2018-06-27	6255	1989
hr6765-115	hr	115	2018-09-10	6765	872
hr4820-115	hr	115	2018-01-18	4820	1960
hr2422-115	hr	115	2017-05-15	2422	1860
hr6031-115	hr	115	2018-06-07	6031	1763
hr5722-115	hr	115	2018-05-09	5722	1818
hr2293-115	hr	115	2017-05-02	2293	1830
hr2738-115	hr	115	2017-05-25	2738	1800
hr2782-115	hr	115	2017-06-06	2782	1782
hr5191-115	hr	115	2018-03-07	5191	1628
hr6712-115	hr	115	2018-09-05	6712	1988
hr37-115	hr	115	2017-01-03	37	1458
hr4088-115	hr	115	2017-10-19	4088	1390
hr685-115	hr	115	2017-01-24	685	1328
hr2866-115	hr	115	2017-06-08	2866	1988
hr2081-115	hr	115	2017-04-06	2081	2004
hr568-115	hr	115	2017-01-13	568	1507
hr4828-115	hr	115	2018-01-18	4828	1736
hr3940-115	hr	115	2017-10-04	3940	1541
hr636-115	hr	115	2017-01-24	636	1385
hr586-115	hr	115	2017-01-17	586	1930
hr987-115	hr	115	2017-02-09	987	1720
hr5737-115	hr	115	2018-05-09	5737	1817
hr179-115	hr	115	2017-01-03	179	1777
hr3851-115	hr	115	2017-09-27	3851	1530
hr3277-115	hr	115	2017-07-18	3277	1881
hr3718-115	hr	115	2017-09-08	3718	1811
hr8-115	hr	115	2018-05-18	8	1445
hr5512-115	hr	115	2018-04-13	5512	1910
hr4472-115	hr	115	2017-11-28	4472	1615
hr1992-115	hr	115	2017-04-06	1992	1821
hr2661-115	hr	115	2017-05-25	2661	1892
hr6631-115	hr	115	2018-07-26	6631	1191
hr6141-115	hr	115	2018-06-19	6141	1451
hr332-115	hr	115	2017-01-05	332	1319
hr1164-115	hr	115	2017-02-16	1164	1560
hr2052-115	hr	115	2017-04-06	2052	1961
hr1808-115	hr	115	2017-03-30	1808	1638
hr1431-115	hr	115	2017-03-08	1431	715
hr3144-115	hr	115	2017-06-29	3144	1548
hr4929-115	hr	115	2018-02-05	4929	1817
hr1402-115	hr	115	2017-03-07	1402	1812
hr7355-115	hr	115	2018-12-19	7355	1191
hr2608-115	hr	115	2017-05-23	2608	1613
hr282-115	hr	115	2017-01-04	282	1990
hr1414-115	hr	115	2017-03-07	1414	1344
hr910-115	hr	115	2017-02-07	910	1932
hr5098-115	hr	115	2018-02-26	5098	1794
hr3741-115	hr	115	2017-09-12	3741	1324
hr5933-115	hr	115	2018-05-23	5933	1811
hr4993-115	hr	115	2018-02-08	4993	1754
hr1948-115	hr	115	2017-04-05	1948	1956
hr3459-115	hr	115	2017-07-27	3459	1887
hr113-115	hr	115	2017-01-03	113	1566
hr5237-115	hr	115	2018-03-09	5237	1558
hr2559-115	hr	115	2017-05-19	2559	1398
hr4840-115	hr	115	2018-01-18	4840	1967
hr3650-115	hr	115	2017-08-11	3650	1828
hr105-115	hr	115	2017-01-03	105	1796
hr2364-115	hr	115	2017-05-04	2364	1680
hr2594-115	hr	115	2017-05-23	2594	1913
hr1417-115	hr	115	2017-03-07	1417	1264
hr3772-115	hr	115	2017-09-14	3772	1821
hr1235-115	hr	115	2017-02-27	1235	858
hr4356-115	hr	115	2017-11-09	4356	693
hr1497-115	hr	115	2017-03-10	1497	1591
hr3856-115	hr	115	2017-09-27	3856	1078
hr1610-115	hr	115	2017-03-17	1610	1833
hr5679-115	hr	115	2018-05-07	5679	1969
hr2757-115	hr	115	2017-05-26	2757	1678
hr6062-115	hr	115	2018-06-08	6062	1787
hr6323-115	hr	115	2018-07-10	6323	1922
hr6498-115	hr	115	2018-07-24	6498	1669
hr2378-115	hr	115	2017-05-04	2378	1654
hr6003-115	hr	115	2018-06-05	6003	347
hr1112-115	hr	115	2017-02-16	1112	1714
hr2994-115	hr	115	2017-06-21	2994	1612
hr2841-115	hr	115	2017-06-08	2841	1758
hr2050-115	hr	115	2017-04-06	2050	733
hr5238-115	hr	115	2018-03-09	5238	1591
hr5174-115	hr	115	2018-03-06	5174	1582
hr92-115	hr	115	2017-01-03	92	1796
hr5319-115	hr	115	2018-03-15	5319	1959
hr4474-115	hr	115	2017-11-28	4474	1999
hr3343-115	hr	115	2017-07-20	3343	1943
hr1430-115	hr	115	2017-03-08	1430	1082
hr4185-115	hr	115	2017-10-31	4185	1786
hr6663-115	hr	115	2018-08-10	6663	1632
hr4769-115	hr	115	2018-01-11	4769	1756
hr3489-115	hr	115	2017-07-27	3489	1946
hr6490-115	hr	115	2018-07-24	6490	1891
hr2761-115	hr	115	2017-05-26	2761	1802
hr5718-115	hr	115	2018-05-09	5718	1861
hr2262-115	hr	115	2017-05-01	2262	1840
hr5617-115	hr	115	2018-04-25	5617	1905
hr1294-115	hr	115	2017-03-01	1294	1984
hr3971-115	hr	115	2017-10-05	3971	1994
hr7304-115	hr	115	2018-12-13	7304	1729
hr4957-115	hr	115	2018-02-07	4957	1507
hr2392-115	hr	115	2017-05-04	2392	1385
hr5637-115	hr	115	2018-04-26	5637	1611
hr1828-115	hr	115	2017-03-30	1828	1637
hr6431-115	hr	115	2018-07-18	6431	688
hr6108-115	hr	115	2018-06-14	6108	1930
hr2174-115	hr	115	2017-04-26	2174	1548
hr2739-115	hr	115	2017-05-25	2739	1492
hr5315-115	hr	115	2018-03-15	5315	1905
hr2386-115	hr	115	2017-05-04	2386	1646
hr3100-115	hr	115	2017-06-28	3100	1789
hr2928-115	hr	115	2017-06-15	2928	1787
hr5838-115	hr	115	2018-05-16	5838	1948
hr1898-115	hr	115	2017-04-04	1898	1755
hr2493-115	hr	115	2017-05-17	2493	1683
hr2708-115	hr	115	2017-05-25	2708	1833
hr69-115	hr	115	2017-01-03	69	1883
hr3418-115	hr	115	2017-07-26	3418	1950
hr5604-115	hr	115	2018-04-24	5604	1960
hr1910-115	hr	115	2017-04-05	1910	1990
hr2481-115	hr	115	2017-05-17	2481	1954
hr4952-115	hr	115	2018-02-06	4952	1754
hr4370-115	hr	115	2017-11-09	4370	1805
hr3079-115	hr	115	2017-06-27	3079	1319
hr1550-115	hr	115	2017-03-15	1550	1549
hr1656-115	hr	115	2017-03-21	1656	1755
hr6199-115	hr	115	2018-06-22	6199	1637
hr2272-115	hr	115	2017-05-01	2272	891
hr2759-115	hr	115	2017-05-26	2759	1802
hr2297-115	hr	115	2017-05-02	2297	1755
hr6277-115	hr	115	2018-06-28	6277	1882
hr26-115	hr	115	2017-01-03	26	1811
hr7041-115	hr	115	2018-10-05	7041	1856
hr1853-115	hr	115	2017-04-03	1853	1398
hr3191-115	hr	115	2017-07-12	3191	1886
hr1358-115	hr	115	2017-03-02	1358	1657
hr1719-115	hr	115	2017-03-24	1719	1902
hr1068-115	hr	115	2017-02-15	1068	891
hr5358-115	hr	115	2018-03-21	5358	1625
hr3557-115	hr	115	2017-07-28	3557	1393
hr1049-115	hr	115	2017-02-14	1049	1435
